Surprise,Castle,Saints vs Eagles,Cowboys vs Eagles
1383,0.962962963,0.911764706,0.931034483
1384,0.962962963,0.911764706,0.931034483
1385,0.962962963,0.911764706,0.931034483
1386,0.962962963,0.911764706,0.931034483
1387,0.962962963,0.911764706,0.931034483
1388,0.962962963,0.911764706,0.931034483
1389,0.962962963,0.911764706,0.931034483
1390,0.962962963,0.911764706,0.931034483
1391,0.962962963,0.911764706,0.931034483
1392,0.962962963,0.911764706,0.931034483
1393,0.962962963,0.911764706,0.931034483
1394,0.962962963,0.911764706,0.931034483
1395,0.962962963,0.911764706,0.931034483
1396,0.962962963,0.911764706,0.931034483
1397,0.962962963,0.911764706,0.931034483
1398,0.962962963,0.911764706,0.931034483
1399,0.962962963,0.911764706,0.931034483
1400,0.962962963,0.911764706,0.931034483
1401,0.962962963,0.911764706,0.931034483
1402,0.962962963,0.911764706,0.931034483
1403,0.962962963,0.911764706,0.931034483
1404,0.962962963,0.911764706,0.931034483
1405,0.962962963,0.911764706,0.931034483
1406,0.962962963,0.911764706,0.931034483
1407,0.962962963,0.911764706,0.931034483
1408,0.962962963,0.911764706,0.931034483
1409,0.962962963,0.911764706,0.931034483
1410,0.962962963,0.911764706,0.931034483
1411,0.962962963,0.911764706,0.931034483
1412,0.962962963,0.911764706,0.931034483
1413,0.962962963,0.911764706,0.931034483
1414,0.962962963,0.911764706,0.931034483
1415,0.962962963,0.911764706,0.931034483
1416,0.962962963,0.911764706,0.931034483
1417,0.962962963,0.941176471,0.931034483
1418,0.962962963,0.941176471,0.931034483
1419,0.962962963,0.941176471,0.931034483
1420,0.962962963,0.941176471,0.931034483
1421,0.962962963,0.941176471,0.931034483
1422,0.962962963,0.941176471,0.931034483
1423,0.962962963,0.941176471,0.931034483
1424,0.962962963,0.941176471,0.931034483
1425,0.962962963,0.941176471,0.931034483
1426,0.962962963,0.941176471,0.931034483
1427,0.962962963,0.941176471,0.931034483
1428,0.962962963,0.941176471,0.931034483
1429,0.962962963,0.941176471,0.931034483
1430,0.962962963,0.941176471,0.931034483
1431,0.962962963,0.941176471,0.931034483
1432,0.962962963,0.941176471,0.931034483
1433,0.962962963,0.941176471,0.931034483
1434,0.962962963,0.941176471,0.931034483
1435,0.962962963,0.941176471,0.931034483
1436,0.962962963,0.941176471,0.931034483
1437,0.962962963,0.941176471,0.931034483
1438,0.962962963,0.941176471,0.931034483
1439,0.962962963,0.941176471,0.931034483
1440,0.962962963,0.941176471,0.931034483
1441,0.962962963,0.941176471,0.931034483
1442,0.962962963,0.941176471,0.931034483
1443,0.962962963,0.941176471,0.931034483
1444,0.962962963,0.941176471,0.931034483
1445,0.962962963,0.941176471,0.931034483
1446,0.962962963,0.941176471,0.931034483
1447,0.962962963,0.941176471,0.931034483
1448,0.962962963,0.941176471,0.931034483
1449,0.962962963,0.941176471,0.931034483
1450,0.962962963,0.941176471,0.931034483
1451,0.962962963,0.941176471,0.931034483
1452,0.962962963,0.941176471,0.931034483
1453,0.962962963,0.941176471,0.931034483
1454,0.962962963,0.941176471,0.931034483
1455,0.962962963,0.941176471,0.931034483
1456,0.962962963,0.941176471,0.931034483
1457,0.962962963,0.941176471,0.931034483
1458,0.962962963,0.941176471,0.931034483
1459,0.962962963,0.941176471,0.931034483
1460,0.962962963,0.941176471,0.931034483
1461,0.962962963,0.941176471,0.931034483
1462,0.962962963,0.941176471,0.931034483
1463,0.962962963,0.941176471,0.931034483
1464,0.962962963,0.941176471,0.931034483
1465,0.962962963,0.941176471,0.931034483
1466,0.962962963,0.941176471,0.931034483
1467,0.962962963,0.941176471,0.931034483
1468,0.962962963,0.941176471,0.931034483
1469,0.962962963,0.941176471,0.931034483
1470,0.962962963,0.941176471,0.931034483
1471,0.962962963,0.941176471,0.931034483
1472,0.962962963,0.941176471,0.931034483
1473,0.962962963,0.941176471,0.931034483
1474,0.962962963,0.941176471,0.931034483
1475,0.962962963,0.941176471,0.931034483
1476,0.962962963,0.941176471,0.931034483
1477,0.962962963,0.941176471,0.931034483
1478,0.962962963,0.941176471,0.931034483
1479,0.962962963,0.941176471,0.931034483
1480,0.962962963,0.941176471,0.931034483
1481,0.962962963,0.941176471,0.931034483
1482,0.962962963,0.941176471,0.931034483
1483,0.962962963,0.941176471,0.931034483
1484,0.962962963,0.941176471,0.931034483
1485,0.962962963,0.941176471,0.931034483
1486,0.962962963,0.941176471,0.931034483
1487,0.962962963,0.941176471,0.931034483
1488,0.962962963,0.941176471,0.931034483
1489,0.962962963,0.941176471,0.931034483
1490,0.962962963,0.941176471,0.931034483
1491,0.962962963,0.941176471,0.931034483
1492,0.962962963,0.941176471,0.931034483
1493,0.962962963,0.941176471,0.931034483
1494,0.962962963,0.941176471,0.931034483
1495,0.962962963,0.941176471,0.931034483
1496,0.962962963,0.941176471,0.931034483
1497,0.962962963,0.941176471,0.931034483
1498,0.962962963,0.941176471,0.931034483
1499,0.962962963,0.941176471,0.931034483
1500,0.962962963,0.941176471,0.931034483
1501,0.962962963,0.941176471,0.931034483
1502,0.962962963,0.941176471,0.931034483
1503,0.962962963,0.941176471,0.931034483
1504,0.962962963,0.941176471,0.931034483
1505,0.962962963,0.941176471,0.931034483
1506,0.962962963,0.941176471,0.931034483
1507,0.962962963,0.941176471,0.931034483
1508,0.962962963,0.941176471,0.931034483
1509,0.962962963,0.941176471,0.931034483
1510,0.962962963,0.941176471,0.931034483
1511,0.962962963,0.941176471,0.931034483
1512,0.962962963,0.941176471,0.931034483
1513,0.962962963,0.941176471,0.931034483
1514,0.962962963,0.941176471,0.931034483
1515,0.962962963,0.941176471,0.931034483
1516,0.962962963,0.941176471,0.931034483
1517,0.962962963,0.941176471,0.931034483
1518,0.962962963,0.941176471,0.931034483
1519,0.962962963,0.941176471,0.931034483
1520,0.962962963,0.941176471,0.931034483
1521,0.962962963,0.941176471,0.931034483
1522,0.962962963,0.941176471,0.931034483
1523,0.962962963,0.941176471,0.931034483
1524,0.962962963,0.941176471,0.931034483
1525,0.962962963,0.941176471,0.931034483
1526,0.962962963,0.941176471,0.931034483
1527,0.962962963,0.941176471,0.931034483
1528,0.962962963,0.941176471,0.931034483
1529,0.962962963,0.941176471,0.931034483
1530,0.962962963,0.941176471,0.931034483
1531,0.962962963,0.941176471,0.931034483
1532,0.962962963,0.941176471,0.931034483
1533,0.962962963,0.941176471,0.931034483
1534,0.962962963,0.941176471,0.931034483
1535,0.962962963,0.941176471,0.931034483
1536,0.962962963,0.941176471,0.931034483
1537,0.962962963,0.941176471,0.931034483
1538,0.962962963,0.941176471,0.931034483
1539,0.962962963,0.941176471,0.931034483
1540,0.962962963,0.941176471,0.931034483
1541,0.962962963,0.941176471,0.931034483
1542,0.962962963,0.941176471,0.931034483
1543,0.962962963,0.941176471,0.931034483
1544,0.962962963,0.941176471,0.931034483
1545,0.962962963,0.941176471,0.931034483
1546,0.962962963,0.941176471,0.931034483
1547,0.962962963,0.941176471,0.931034483
1548,0.962962963,0.941176471,0.931034483
1549,0.962962963,0.941176471,0.931034483
1550,0.962962963,0.941176471,0.931034483
1551,0.962962963,0.970588235,0.931034483
1552,0.962962963,0.970588235,0.931034483
1553,0.962962963,0.970588235,0.931034483
1554,0.962962963,0.970588235,0.931034483
1555,0.962962963,0.970588235,0.931034483
1556,0.962962963,0.970588235,0.931034483
1557,0.962962963,0.970588235,0.931034483
1558,0.962962963,0.970588235,0.931034483
1559,0.962962963,0.970588235,0.931034483
1560,0.962962963,0.970588235,0.931034483
1561,0.962962963,0.970588235,0.931034483
1562,0.962962963,0.970588235,0.931034483
1563,0.962962963,0.970588235,0.931034483
1564,0.962962963,0.970588235,0.931034483
1565,0.962962963,0.970588235,0.931034483
1566,0.962962963,0.970588235,0.931034483
1567,0.962962963,0.970588235,0.931034483
1568,0.962962963,0.970588235,0.931034483
1569,0.962962963,0.970588235,0.931034483
1570,0.962962963,0.970588235,0.931034483
1571,0.962962963,0.970588235,0.931034483
1572,0.962962963,0.970588235,0.931034483
1573,0.962962963,0.970588235,0.931034483
1574,0.962962963,0.970588235,0.931034483
1575,0.962962963,0.970588235,0.931034483
1576,0.962962963,0.970588235,0.931034483
1577,0.962962963,0.970588235,0.931034483
1578,0.962962963,0.970588235,0.931034483
1579,0.962962963,0.970588235,0.931034483
1580,0.962962963,0.970588235,0.931034483
1581,0.962962963,0.970588235,0.931034483
1582,0.962962963,0.970588235,0.931034483
1583,0.962962963,0.970588235,0.931034483
1584,0.962962963,0.970588235,0.931034483
1585,0.962962963,0.970588235,0.931034483
1586,0.962962963,0.970588235,0.931034483
1587,0.962962963,0.970588235,0.931034483
1588,0.962962963,0.970588235,0.931034483
1589,0.962962963,0.970588235,0.931034483
1590,0.962962963,0.970588235,0.931034483
1591,0.962962963,0.970588235,0.931034483
1592,0.962962963,0.970588235,0.931034483
1593,0.962962963,0.970588235,0.931034483
1594,0.962962963,0.970588235,0.931034483
1595,0.962962963,0.970588235,0.931034483
1596,0.962962963,0.970588235,0.931034483
1597,0.962962963,0.970588235,0.931034483
1598,0.962962963,0.970588235,0.931034483
1599,0.962962963,0.970588235,0.931034483
1600,0.962962963,0.970588235,0.931034483
1601,0.962962963,0.970588235,0.931034483
1602,0.962962963,0.970588235,0.931034483
1603,0.962962963,0.970588235,0.931034483
1604,0.962962963,0.970588235,0.931034483
1605,0.962962963,0.970588235,0.931034483
1606,0.962962963,0.970588235,0.931034483
1607,0.962962963,0.970588235,0.931034483
1608,0.962962963,0.970588235,0.931034483
1609,0.962962963,0.970588235,0.931034483
1610,0.962962963,0.970588235,0.931034483
1611,0.962962963,0.970588235,0.931034483
1612,0.962962963,0.970588235,0.931034483
1613,0.962962963,0.970588235,0.931034483
1614,0.962962963,0.970588235,0.931034483
1615,0.962962963,0.970588235,0.931034483
1616,0.962962963,0.970588235,0.931034483
1617,0.962962963,0.970588235,0.931034483
1618,0.962962963,0.970588235,0.931034483
1619,0.962962963,0.970588235,0.931034483
1620,0.962962963,0.970588235,0.931034483
1621,0.962962963,0.970588235,0.931034483
1622,0.962962963,0.970588235,0.931034483
1623,0.962962963,0.970588235,0.931034483
1624,0.962962963,0.970588235,0.931034483
1625,0.962962963,0.970588235,0.931034483
1626,0.962962963,0.970588235,0.931034483
1627,0.962962963,0.970588235,0.931034483
1628,0.962962963,0.970588235,0.931034483
1629,0.962962963,0.970588235,0.931034483
1630,0.962962963,0.970588235,0.931034483
1631,0.962962963,0.970588235,0.931034483
1632,0.962962963,0.970588235,0.931034483
1633,0.962962963,0.970588235,0.931034483
1634,0.962962963,0.970588235,0.931034483
1635,0.962962963,0.970588235,0.931034483
1636,0.962962963,0.970588235,0.931034483
1637,0.962962963,0.970588235,0.931034483
1638,0.962962963,0.970588235,0.931034483
1639,0.962962963,0.970588235,0.931034483
1640,0.962962963,0.970588235,0.931034483
1641,0.962962963,0.970588235,0.931034483
1642,0.962962963,0.970588235,0.931034483
1643,0.962962963,0.970588235,0.931034483
1644,0.962962963,0.970588235,0.931034483
1645,0.962962963,0.970588235,0.931034483
1646,0.962962963,0.970588235,0.931034483
1647,0.962962963,0.970588235,0.931034483
1648,0.962962963,0.970588235,0.931034483
1649,0.962962963,0.970588235,0.931034483
1650,0.962962963,0.970588235,0.931034483
1651,0.962962963,0.970588235,0.931034483
1652,0.962962963,0.970588235,0.931034483
1653,0.962962963,0.970588235,0.931034483
1654,0.962962963,0.970588235,0.931034483
1655,0.962962963,0.970588235,0.931034483
1656,0.962962963,0.970588235,0.931034483
1657,0.962962963,0.970588235,0.931034483
1658,0.962962963,0.970588235,0.931034483
1659,0.962962963,0.970588235,0.931034483
1660,0.962962963,0.970588235,0.931034483
1661,0.962962963,0.970588235,0.931034483
1662,0.962962963,0.970588235,0.931034483
1663,0.962962963,0.970588235,0.931034483
1664,0.962962963,0.970588235,0.931034483
1665,0.962962963,0.970588235,0.931034483
1666,0.962962963,0.970588235,0.931034483
1667,0.962962963,0.970588235,0.931034483
1668,0.962962963,0.970588235,0.931034483
1669,0.962962963,0.970588235,0.931034483
1670,0.962962963,0.970588235,0.931034483
1671,0.962962963,0.970588235,0.931034483
1672,0.962962963,0.970588235,0.931034483
1673,0.962962963,0.970588235,0.931034483
1674,0.962962963,0.970588235,0.931034483
1675,0.962962963,0.970588235,0.931034483
1676,0.962962963,0.970588235,0.931034483
1677,0.962962963,0.970588235,0.931034483
1678,0.962962963,0.970588235,0.931034483
1679,0.962962963,0.970588235,0.931034483
1680,0.962962963,0.970588235,0.931034483
1681,0.962962963,0.970588235,0.931034483
1682,0.962962963,0.970588235,0.931034483
1683,0.962962963,0.970588235,0.931034483
1684,0.962962963,0.970588235,0.931034483
1685,0.962962963,0.970588235,0.931034483
1686,0.962962963,0.970588235,0.931034483
1687,0.962962963,0.970588235,0.931034483
1688,0.962962963,0.970588235,0.931034483
1689,0.962962963,0.970588235,0.931034483
1690,0.962962963,0.970588235,0.931034483
1691,0.962962963,0.970588235,0.931034483
1692,0.962962963,0.970588235,0.931034483
1693,0.962962963,0.970588235,0.931034483
1694,0.962962963,0.970588235,0.931034483
1695,0.962962963,0.970588235,0.931034483
1696,0.962962963,0.970588235,0.931034483
1697,0.962962963,0.970588235,0.931034483
1698,0.962962963,0.970588235,0.931034483
1699,0.962962963,0.970588235,0.931034483
1700,0.962962963,0.970588235,0.931034483
1701,0.962962963,0.970588235,1
1702,0.962962963,0.970588235,1
1703,0.962962963,0.970588235,1
1704,0.962962963,0.970588235,1
1705,0.962962963,0.970588235,1
1706,0.962962963,0.970588235,1
1707,0.962962963,0.970588235,1
1708,0.962962963,0.970588235,1
1709,0.962962963,0.970588235,1
1710,0.962962963,0.970588235,1
1711,0.962962963,0.970588235,1
1712,0.962962963,0.970588235,1
1713,0.962962963,0.970588235,1
1714,0.962962963,0.970588235,1
1715,0.962962963,0.970588235,1
1716,0.962962963,0.970588235,1
1717,0.962962963,0.970588235,1
1718,0.962962963,0.970588235,1
1719,0.962962963,0.970588235,1
1720,0.962962963,0.970588235,1
1721,0.962962963,0.970588235,1
1722,0.962962963,0.970588235,1
1723,0.962962963,0.970588235,1
1724,0.962962963,0.970588235,1
1725,0.962962963,0.970588235,1
1726,0.962962963,0.970588235,1
1727,0.962962963,0.970588235,1
1728,0.962962963,0.970588235,1
1729,0.962962963,0.970588235,1
1730,0.962962963,0.970588235,1
1731,0.962962963,0.970588235,1
1732,0.962962963,0.970588235,1
1733,0.962962963,0.970588235,1
1734,0.962962963,0.970588235,1
1735,0.962962963,0.970588235,1
1736,0.962962963,0.970588235,1
1737,0.962962963,0.970588235,1
1738,0.962962963,0.970588235,1
1739,0.962962963,0.970588235,1
1740,0.962962963,0.970588235,1
1741,0.962962963,0.970588235,1
1742,0.962962963,0.970588235,1
1743,0.962962963,0.970588235,1
1744,0.962962963,0.970588235,1
1745,0.962962963,0.970588235,1
1746,0.962962963,0.970588235,1
1747,0.962962963,0.970588235,1
1748,0.962962963,0.970588235,1
1749,0.962962963,0.970588235,1
1750,0.962962963,0.970588235,1
1751,0.962962963,0.970588235,1
1752,0.962962963,0.970588235,1
1753,0.962962963,0.970588235,1
1754,0.962962963,0.970588235,1
1755,0.962962963,0.970588235,1
1756,0.962962963,0.970588235,1
1757,0.962962963,0.970588235,1
1758,0.962962963,0.970588235,1
1759,0.962962963,0.970588235,1
1760,0.962962963,0.970588235,1
1761,0.962962963,0.970588235,1
1762,0.962962963,0.970588235,1
1763,0.962962963,0.970588235,1
1764,0.962962963,0.970588235,1
1765,0.962962963,0.970588235,1
1766,0.962962963,0.970588235,1
1767,0.962962963,0.970588235,1
1768,0.962962963,0.970588235,1
1769,0.962962963,0.970588235,1
1770,0.962962963,0.970588235,1
1771,0.962962963,0.970588235,1
1772,0.962962963,0.970588235,1
1773,0.962962963,0.970588235,1
1774,0.962962963,0.970588235,1
1775,0.962962963,0.970588235,1
1776,0.962962963,0.970588235,1
1777,0.962962963,0.970588235,1
1778,0.962962963,0.970588235,1
1779,0.962962963,0.970588235,1
1780,0.962962963,0.970588235,1
1781,0.962962963,0.970588235,1
1782,0.962962963,0.970588235,1
1783,0.962962963,0.970588235,1
1784,0.962962963,0.970588235,1
1785,0.962962963,0.970588235,1
1786,0.962962963,0.970588235,1
1787,0.962962963,0.970588235,1
1788,0.962962963,0.970588235,1
1789,0.962962963,0.970588235,1
1790,0.962962963,0.970588235,1
1791,0.962962963,0.970588235,1
1792,0.962962963,0.970588235,1
1793,0.962962963,0.970588235,1
1794,0.962962963,0.970588235,1
1795,0.962962963,0.970588235,1
1796,0.962962963,0.970588235,1
1797,0.962962963,0.970588235,1
1798,0.962962963,0.970588235,1
1799,0.962962963,0.970588235,1
1800,0.962962963,0.970588235,1
1801,0.962962963,0.970588235,1
1802,0.962962963,0.970588235,1
1803,0.962962963,0.970588235,1
1804,0.962962963,0.970588235,1
1805,0.962962963,0.970588235,1
1806,0.962962963,0.970588235,1
1807,0.962962963,0.970588235,1
1808,0.962962963,0.970588235,1
1809,0.962962963,0.970588235,1
1810,0.962962963,0.970588235,1
1811,0.962962963,0.970588235,1
1812,0.962962963,0.970588235,1
1813,0.962962963,0.970588235,1
1814,0.962962963,0.970588235,1
1815,0.962962963,0.970588235,1
1816,0.962962963,0.970588235,1
1817,0.962962963,0.970588235,1
1818,0.962962963,0.970588235,1
1819,0.962962963,0.970588235,1
1820,0.962962963,0.970588235,1
1821,0.962962963,0.970588235,1
1822,0.962962963,0.970588235,1
1823,0.962962963,0.970588235,1
1824,0.962962963,0.970588235,1
1825,0.962962963,0.970588235,1
1826,0.962962963,0.970588235,1
1827,0.962962963,0.970588235,1
1828,0.962962963,0.970588235,1
1829,0.962962963,0.970588235,1
1830,0.962962963,0.970588235,1
1831,0.962962963,0.970588235,1
1832,0.962962963,0.970588235,1
1833,0.962962963,0.970588235,1
1834,0.962962963,0.970588235,1
1835,0.962962963,0.970588235,1
1836,0.962962963,0.970588235,1
1837,0.962962963,0.970588235,1
1838,0.962962963,0.970588235,1
1839,0.962962963,0.970588235,1
1840,0.962962963,0.970588235,1
1841,0.962962963,0.970588235,1
1842,0.962962963,0.970588235,1
1843,0.962962963,0.970588235,1
1844,0.962962963,0.970588235,1
1845,0.962962963,0.970588235,1
1846,0.962962963,0.970588235,1
1847,0.962962963,0.970588235,1
1848,0.962962963,0.970588235,1
1849,0.962962963,0.970588235,1
1850,0.962962963,0.970588235,1
1851,0.962962963,0.970588235,1
1852,0.962962963,0.970588235,1
1853,0.962962963,0.970588235,1
1854,0.962962963,0.970588235,1
1855,0.962962963,0.970588235,1
1856,0.962962963,0.970588235,1
1857,0.962962963,0.970588235,1
1858,0.962962963,0.970588235,1
1859,0.962962963,0.970588235,1
1860,0.962962963,0.970588235,1
1861,0.962962963,0.970588235,1
1862,0.962962963,0.970588235,1
1863,0.962962963,0.970588235,1
1864,0.962962963,0.970588235,1
1865,0.962962963,0.970588235,1
1866,0.962962963,0.970588235,1
1867,0.962962963,0.970588235,1
1868,0.962962963,0.970588235,1
1869,0.962962963,0.970588235,1
1870,0.962962963,0.970588235,1
1871,0.962962963,0.970588235,1
1872,0.962962963,0.970588235,1
1873,0.962962963,0.970588235,1
1874,0.962962963,0.970588235,1
1875,0.962962963,0.970588235,1
1876,0.962962963,0.970588235,1
1877,0.962962963,0.970588235,1
1878,0.962962963,0.970588235,1
1879,0.962962963,0.970588235,1
1880,0.962962963,0.970588235,1
1881,0.962962963,0.970588235,1
1882,0.962962963,0.970588235,1
1883,0.962962963,0.970588235,1
1884,0.962962963,0.970588235,1
1885,0.962962963,0.970588235,1
1886,0.962962963,0.970588235,1
1887,0.962962963,0.970588235,1
1888,0.962962963,0.970588235,1
1889,0.962962963,0.970588235,1
1890,0.962962963,0.970588235,1
1891,0.962962963,0.970588235,1
1892,0.962962963,0.970588235,1
1893,0.962962963,0.970588235,1
1894,0.962962963,0.970588235,1
1895,0.962962963,0.970588235,1
1896,0.962962963,0.970588235,1
1897,0.962962963,0.970588235,1
1898,0.962962963,0.970588235,1
1899,0.962962963,0.970588235,1
1900,0.962962963,0.970588235,1
1901,0.962962963,0.970588235,1
1902,0.962962963,0.970588235,1
1903,0.962962963,0.970588235,1
1904,0.962962963,0.970588235,1
1905,0.962962963,0.970588235,1
1906,0.962962963,0.970588235,1
1907,0.962962963,0.970588235,1
1908,0.962962963,0.970588235,1
1909,0.962962963,0.970588235,1
1910,0.962962963,0.970588235,1
1911,0.962962963,0.970588235,1
1912,0.962962963,0.970588235,1
1913,0.962962963,0.970588235,1
1914,0.962962963,0.970588235,1
1915,0.962962963,0.970588235,1
1916,0.962962963,0.970588235,1
1917,0.962962963,0.970588235,1
1918,0.962962963,0.970588235,1
1919,0.962962963,0.970588235,1
1920,0.962962963,0.970588235,1
1921,0.962962963,0.970588235,1
1922,0.962962963,0.970588235,1
1923,0.962962963,0.970588235,1
1924,0.962962963,0.970588235,1
1925,0.962962963,0.970588235,1
1926,0.962962963,0.970588235,1
1927,0.962962963,0.970588235,1
1928,0.962962963,0.970588235,1
1929,0.962962963,0.970588235,1
1930,0.962962963,0.970588235,1
1931,0.962962963,0.970588235,1
1932,0.962962963,0.970588235,1
1933,0.962962963,0.970588235,1
1934,0.962962963,0.970588235,1
1935,0.962962963,0.970588235,1
1936,0.962962963,0.970588235,1
1937,0.962962963,0.970588235,1
1938,0.962962963,0.970588235,1
1939,0.962962963,0.970588235,1
1940,0.962962963,0.970588235,1
1941,0.962962963,0.970588235,1
1942,0.962962963,0.970588235,1
1943,0.962962963,0.970588235,1
1944,0.962962963,0.970588235,1
1945,0.962962963,0.970588235,1
1946,0.962962963,0.970588235,1
1947,0.962962963,0.970588235,1
1948,0.962962963,0.970588235,1
1949,0.962962963,0.970588235,1
1950,0.962962963,0.970588235,1
1951,0.962962963,0.970588235,1
1952,0.962962963,0.970588235,1
1953,0.962962963,0.970588235,1
1954,0.962962963,0.970588235,1
1955,0.962962963,0.970588235,1
1956,0.962962963,0.970588235,1
1957,0.962962963,0.970588235,1
1958,0.962962963,0.970588235,1
1959,0.962962963,0.970588235,1
1960,0.962962963,0.970588235,1
1961,0.962962963,0.970588235,1
1962,0.962962963,0.970588235,1
1963,0.962962963,0.970588235,1
1964,0.962962963,0.970588235,1
1965,0.962962963,0.970588235,1
1966,0.962962963,0.970588235,1
1967,0.962962963,0.970588235,1
1968,0.962962963,0.970588235,1
1969,0.962962963,0.970588235,1
1970,0.962962963,0.970588235,1
1971,0.962962963,0.970588235,1
1972,0.962962963,0.970588235,1
1973,0.962962963,0.970588235,1
1974,0.962962963,0.970588235,1
1975,0.962962963,0.970588235,1
1976,0.962962963,0.970588235,1
1977,0.962962963,0.970588235,1
1978,0.962962963,0.970588235,1
1979,0.962962963,0.970588235,1
1980,1,0.970588235,1
1981,1,0.970588235,1
1982,1,0.970588235,1
1983,1,0.970588235,1
1984,1,0.970588235,1
1985,1,0.970588235,1
1986,1,0.970588235,1
1987,1,0.970588235,1
1988,1,0.970588235,1
1989,1,0.970588235,1
1990,1,0.970588235,1
1991,1,0.970588235,1
1992,1,0.970588235,1
1993,1,0.970588235,1
1994,1,0.970588235,1
1995,1,0.970588235,1
1996,1,0.970588235,1
1997,1,0.970588235,1
1998,1,0.970588235,1
1999,1,0.970588235,1
2000,1,0.970588235,1
2001,1,0.970588235,1
2002,1,0.970588235,1
2003,1,0.970588235,1
2004,1,0.970588235,1
2005,1,0.970588235,1
2006,1,0.970588235,1
2007,1,0.970588235,1
2008,1,0.970588235,1
2009,1,0.970588235,1
2010,1,0.970588235,1
2011,1,0.970588235,1
2012,1,0.970588235,1
2013,1,0.970588235,1
2014,1,0.970588235,1
2015,1,0.970588235,1
2016,1,0.970588235,1
2017,1,0.970588235,1
2018,1,0.970588235,1
2019,1,0.970588235,1
2020,1,0.970588235,1
2021,1,0.970588235,1
2022,1,0.970588235,1
2023,1,0.970588235,1
2024,1,0.970588235,1
2025,1,0.970588235,1
2026,1,0.970588235,1
2027,1,0.970588235,1
2028,1,0.970588235,1
2029,1,0.970588235,1
2030,1,0.970588235,1
2031,1,0.970588235,1
2032,1,0.970588235,1
2033,1,0.970588235,1
2034,1,0.970588235,1
2035,1,0.970588235,1
2036,1,0.970588235,1
2037,1,0.970588235,1
2038,1,0.970588235,1
2039,1,0.970588235,1
2040,1,0.970588235,1
2041,1,0.970588235,1
2042,1,0.970588235,1
2043,1,0.970588235,1
2044,1,0.970588235,1
2045,1,0.970588235,1
2046,1,0.970588235,1
2047,1,0.970588235,1
2048,1,0.970588235,1
2049,1,0.970588235,1
2050,1,0.970588235,1
2051,1,0.970588235,1
2052,1,0.970588235,1
2053,1,0.970588235,1
2054,1,0.970588235,1
2055,1,0.970588235,1
2056,1,0.970588235,1
2057,1,0.970588235,1
2058,1,0.970588235,1
2059,1,0.970588235,1
2060,1,0.970588235,1
2061,1,0.970588235,1
2062,1,0.970588235,1
2063,1,0.970588235,1
2064,1,0.970588235,1
2065,1,0.970588235,1
2066,1,0.970588235,1
2067,1,0.970588235,1
2068,1,0.970588235,1
2069,1,0.970588235,1
2070,1,0.970588235,1
2071,1,0.970588235,1
2072,1,0.970588235,1
2073,1,0.970588235,1
2074,1,0.970588235,1
2075,1,0.970588235,1
2076,1,0.970588235,1
2077,1,0.970588235,1
2078,1,0.970588235,1
2079,1,0.970588235,1
2080,1,0.970588235,1
2081,1,0.970588235,1
2082,1,0.970588235,1
2083,1,0.970588235,1
2084,1,0.970588235,1
2085,1,0.970588235,1
2086,1,0.970588235,1
2087,1,0.970588235,1
2088,1,0.970588235,1
2089,1,0.970588235,1
2090,1,0.970588235,1
2091,1,0.970588235,1
2092,1,0.970588235,1
2093,1,0.970588235,1
2094,1,0.970588235,1
2095,1,0.970588235,1
2096,1,0.970588235,1
2097,1,0.970588235,1
2098,1,0.970588235,1
2099,1,0.970588235,1
2100,1,0.970588235,1
2101,1,1,1
2102,1,1,1
2103,1,1,1
2104,1,1,1
2105,1,1,1
2106,1,1,1
2107,1,1,1
2108,1,1,1
2109,1,1,1
2110,1,1,1
2111,1,1,1
2112,1,1,1
2113,1,1,1
2114,1,1,1
2115,1,1,1
2116,1,1,1
2117,1,1,1
2118,1,1,1
2119,1,1,1
2120,1,1,1
2121,1,1,1
2122,1,1,1
2123,1,1,1
2124,1,1,1
2125,1,1,1
2126,1,1,1
2127,1,1,1
2128,1,1,1
2129,1,1,1
2130,1,1,1
2131,1,1,1
2132,1,1,1
2133,1,1,1
2134,1,1,1
2135,1,1,1
2136,1,1,1
2137,1,1,1
2138,1,1,1
2139,1,1,1
2140,1,1,1
2141,1,1,1
2142,1,1,1
2143,1,1,1
2144,1,1,1
2145,1,1,1
2146,1,1,1
2147,1,1,1
2148,1,1,1
2149,1,1,1
2150,1,1,1
2151,1,1,1
2152,1,1,1
2153,1,1,1
2154,1,1,1
2155,1,1,1
2156,1,1,1
2157,1,1,1
2158,1,1,1
2159,1,1,1
2160,1,1,1
2161,1,1,1
2162,1,1,1
2163,1,1,1
2164,1,1,1
2165,1,1,1
2166,1,1,1
2167,1,1,1
2168,1,1,1
2169,1,1,1
2170,1,1,1
2171,1,1,1
2172,1,1,1
2173,1,1,1
2174,1,1,1
2175,1,1,1
2176,1,1,1
2177,1,1,1
2178,1,1,1
2179,1,1,1
2180,1,1,1
2181,1,1,1
2182,1,1,1
2183,1,1,1
2184,1,1,1
2185,1,1,1
2186,1,1,1
2187,1,1,1
2188,1,1,1
2189,1,1,1
2190,1,1,1
2191,1,1,1
2192,1,1,1
2193,1,1,1
2194,1,1,1
2195,1,1,1
2196,1,1,1
2197,1,1,1
2198,1,1,1
2199,1,1,1
2200,1,1,1
2201,1,1,1
2202,1,1,1
2203,1,1,1
2204,1,1,1
2205,1,1,1
2206,1,1,1
2207,1,1,1
2208,1,1,1
