Surprise,Cowboys vs Eagles,Saints vs Eagles,Castle
0.199162101,0.24137931,0.387096774,0.962962963
0.19948437,0.24137931,0.387096774,0.962962963
0.199806639,0.24137931,0.387096774,0.962962963
0.200128908,0.24137931,0.387096774,0.962962963
0.200451176,0.24137931,0.387096774,0.962962963
0.200773445,0.24137931,0.387096774,0.962962963
0.201095714,0.24137931,0.387096774,0.962962963
0.201417983,0.24137931,0.387096774,0.962962963
0.201740251,0.24137931,0.387096774,0.962962963
0.20206252,0.24137931,0.387096774,0.962962963
0.202384789,0.24137931,0.387096774,0.962962963
0.202707058,0.24137931,0.387096774,0.962962963
0.203029326,0.24137931,0.387096774,0.962962963
0.203351595,0.24137931,0.387096774,0.962962963
0.203673864,0.24137931,0.387096774,0.962962963
0.203996133,0.24137931,0.387096774,0.962962963
0.204318402,0.24137931,0.387096774,0.962962963
0.20464067,0.24137931,0.387096774,0.962962963
0.204962939,0.24137931,0.387096774,0.962962963
0.205285208,0.24137931,0.387096774,0.962962963
0.205607477,0.24137931,0.387096774,0.962962963
0.205929745,0.24137931,0.387096774,0.962962963
0.206252014,0.24137931,0.387096774,0.962962963
0.206574283,0.24137931,0.387096774,0.962962963
0.206896552,0.24137931,0.387096774,0.962962963
0.20721882,0.24137931,0.387096774,0.962962963
0.207541089,0.24137931,0.387096774,0.962962963
0.207863358,0.24137931,0.387096774,0.962962963
0.208185627,0.24137931,0.387096774,0.962962963
0.208507896,0.24137931,0.387096774,0.962962963
0.208830164,0.24137931,0.387096774,0.962962963
0.209152433,0.24137931,0.387096774,0.962962963
0.209474702,0.24137931,0.387096774,0.962962963
0.209796971,0.24137931,0.387096774,0.962962963
0.210119239,0.24137931,0.387096774,0.962962963
0.210441508,0.24137931,0.387096774,0.962962963
0.210763777,0.24137931,0.387096774,0.962962963
0.211086046,0.24137931,0.387096774,0.962962963
0.211408315,0.24137931,0.387096774,0.962962963
0.211730583,0.24137931,0.387096774,1
0.212052852,0.24137931,0.387096774,1
0.212375121,0.24137931,0.387096774,1
0.21269739,0.24137931,0.387096774,1
0.213019658,0.24137931,0.387096774,1
0.213341927,0.24137931,0.387096774,1
0.213664196,0.24137931,0.387096774,1
0.213986465,0.24137931,0.387096774,1
0.214308733,0.24137931,0.387096774,1
0.214631002,0.24137931,0.387096774,1
0.214953271,0.24137931,0.387096774,1
0.21527554,0.24137931,0.387096774,1
0.215597809,0.24137931,0.387096774,1
0.215920077,0.24137931,0.387096774,1
0.216242346,0.24137931,0.387096774,1
0.216564615,0.24137931,0.387096774,1
0.216886884,0.24137931,0.387096774,1
0.217209152,0.24137931,0.387096774,1
0.217531421,0.24137931,0.387096774,1
0.21785369,0.24137931,0.387096774,1
0.218175959,0.24137931,0.387096774,1
0.218498228,0.24137931,0.387096774,1
0.218820496,0.24137931,0.387096774,1
0.219142765,0.24137931,0.387096774,1
0.219465034,0.24137931,0.387096774,1
0.219787303,0.24137931,0.387096774,1
0.220109571,0.24137931,0.419354839,1
0.22043184,0.24137931,0.419354839,1
0.220754109,0.24137931,0.419354839,1
0.221076378,0.24137931,0.419354839,1
0.221398646,0.24137931,0.419354839,1
0.221720915,0.24137931,0.419354839,1
0.222043184,0.24137931,0.419354839,1
0.222365453,0.24137931,0.419354839,1
0.222687722,0.24137931,0.419354839,1
0.22300999,0.24137931,0.419354839,1
0.223332259,0.24137931,0.419354839,1
0.223654528,0.24137931,0.419354839,1
0.223976797,0.24137931,0.419354839,1
0.224299065,0.24137931,0.419354839,1
0.224621334,0.24137931,0.419354839,1
0.224943603,0.24137931,0.419354839,1
0.225265872,0.24137931,0.419354839,1
0.225588141,0.24137931,0.419354839,1
0.225910409,0.24137931,0.419354839,1
0.226232678,0.24137931,0.419354839,1
0.226554947,0.24137931,0.419354839,1
0.226877216,0.24137931,0.419354839,1
0.227199484,0.24137931,0.419354839,1
0.227521753,0.24137931,0.419354839,1
0.227844022,0.24137931,0.419354839,1
0.228166291,0.24137931,0.419354839,1
0.228488559,0.275862069,0.419354839,1
0.228810828,0.275862069,0.419354839,1
0.229133097,0.275862069,0.419354839,1
0.229455366,0.275862069,0.419354839,1
0.229777635,0.275862069,0.419354839,1
0.230099903,0.275862069,0.419354839,1
0.230422172,0.275862069,0.419354839,1
0.230744441,0.275862069,0.419354839,1
0.23106671,0.275862069,0.419354839,1
0.231388978,0.275862069,0.419354839,1
0.231711247,0.275862069,0.419354839,1
0.232033516,0.275862069,0.419354839,1
0.232355785,0.275862069,0.419354839,1
0.232678053,0.275862069,0.419354839,1
0.233000322,0.275862069,0.419354839,1
0.233322591,0.275862069,0.419354839,1
0.23364486,0.275862069,0.419354839,1
0.233967129,0.275862069,0.419354839,1
0.234289397,0.275862069,0.419354839,1
0.234611666,0.275862069,0.419354839,1
0.234933935,0.275862069,0.419354839,1
0.235256204,0.275862069,0.419354839,1
0.235578472,0.275862069,0.419354839,1
0.235900741,0.275862069,0.419354839,1
0.23622301,0.275862069,0.419354839,1
0.236545279,0.275862069,0.419354839,1
0.236867548,0.275862069,0.419354839,1
0.237189816,0.275862069,0.419354839,1
0.237512085,0.275862069,0.419354839,1
0.237834354,0.275862069,0.419354839,1
0.238156623,0.275862069,0.419354839,1
0.238478891,0.275862069,0.419354839,1
0.23880116,0.275862069,0.419354839,1
0.239123429,0.275862069,0.419354839,1
0.239445698,0.275862069,0.419354839,1
0.239767966,0.275862069,0.419354839,1
0.240090235,0.275862069,0.419354839,1
0.240412504,0.275862069,0.419354839,1
0.240734773,0.275862069,0.419354839,1
0.241057042,0.275862069,0.419354839,1
0.24137931,0.310344828,0.419354839,1
0.241701579,0.310344828,0.451612903,1
0.242023848,0.310344828,0.451612903,1
0.242346117,0.310344828,0.451612903,1
0.242668385,0.310344828,0.451612903,1
0.242990654,0.310344828,0.451612903,1
0.243312923,0.310344828,0.451612903,1
0.243635192,0.310344828,0.451612903,1
0.243957461,0.310344828,0.451612903,1
0.244279729,0.310344828,0.451612903,1
0.244601998,0.310344828,0.451612903,1
0.244924267,0.310344828,0.451612903,1
0.245246536,0.310344828,0.451612903,1
0.245568804,0.310344828,0.451612903,1
0.245891073,0.310344828,0.451612903,1
0.246213342,0.310344828,0.451612903,1
0.246535611,0.310344828,0.451612903,1
0.246857879,0.310344828,0.451612903,1
0.247180148,0.310344828,0.451612903,1
0.247502417,0.310344828,0.451612903,1
0.247824686,0.310344828,0.451612903,1
0.248146955,0.310344828,0.451612903,1
0.248469223,0.310344828,0.451612903,1
0.248791492,0.310344828,0.451612903,1
0.249113761,0.310344828,0.451612903,1
0.24943603,0.310344828,0.451612903,1
0.249758298,0.310344828,0.451612903,1
0.250080567,0.310344828,0.451612903,1
0.250402836,0.310344828,0.451612903,1
0.250725105,0.310344828,0.451612903,1
0.251047374,0.310344828,0.451612903,1
0.251369642,0.310344828,0.451612903,1
0.251691911,0.310344828,0.451612903,1
0.25201418,0.310344828,0.451612903,1
0.252336449,0.310344828,0.451612903,1
0.252658717,0.310344828,0.451612903,1
0.252980986,0.344827586,0.451612903,1
0.253303255,0.344827586,0.451612903,1
0.253625524,0.344827586,0.451612903,1
0.253947792,0.344827586,0.451612903,1
0.254270061,0.344827586,0.451612903,1
0.25459233,0.344827586,0.451612903,1
0.254914599,0.344827586,0.451612903,1
0.255236868,0.344827586,0.451612903,1
0.255559136,0.344827586,0.451612903,1
0.255881405,0.344827586,0.451612903,1
0.256203674,0.344827586,0.451612903,1
0.256525943,0.379310345,0.451612903,1
0.256848211,0.379310345,0.451612903,1
0.25717048,0.379310345,0.451612903,1
0.257492749,0.379310345,0.451612903,1
0.257815018,0.379310345,0.451612903,1
0.258137286,0.379310345,0.451612903,1
0.258459555,0.379310345,0.451612903,1
0.258781824,0.379310345,0.451612903,1
0.259104093,0.379310345,0.451612903,1
0.259426362,0.379310345,0.451612903,1
0.25974863,0.379310345,0.451612903,1
0.260070899,0.379310345,0.451612903,1
0.260393168,0.379310345,0.451612903,1
0.260715437,0.413793103,0.451612903,1
0.261037705,0.413793103,0.451612903,1
0.261359974,0.413793103,0.451612903,1
0.261682243,0.413793103,0.451612903,1
0.262004512,0.413793103,0.451612903,1
0.262326781,0.413793103,0.451612903,1
0.262649049,0.413793103,0.451612903,1
0.262971318,0.413793103,0.451612903,1
0.263293587,0.413793103,0.451612903,1
0.263615856,0.413793103,0.451612903,1
0.263938124,0.413793103,0.451612903,1
0.264260393,0.413793103,0.451612903,1
0.264582662,0.413793103,0.451612903,1
0.264904931,0.413793103,0.451612903,1
0.265227199,0.413793103,0.451612903,1
0.265549468,0.413793103,0.451612903,1
0.265871737,0.413793103,0.451612903,1
0.266194006,0.413793103,0.451612903,1
0.266516275,0.413793103,0.451612903,1
0.266838543,0.413793103,0.451612903,1
0.267160812,0.413793103,0.451612903,1
0.267483081,0.413793103,0.451612903,1
0.26780535,0.413793103,0.451612903,1
0.268127618,0.413793103,0.451612903,1
0.268449887,0.413793103,0.451612903,1
0.268772156,0.482758621,0.451612903,1
0.269094425,0.482758621,0.451612903,1
0.269416694,0.482758621,0.451612903,1
0.269738962,0.482758621,0.451612903,1
0.270061231,0.482758621,0.451612903,1
0.2703835,0.482758621,0.483870968,1
0.270705769,0.482758621,0.483870968,1
0.271028037,0.482758621,0.483870968,1
0.271350306,0.482758621,0.516129032,1
0.271672575,0.482758621,0.516129032,1
0.271994844,0.517241379,0.548387097,1
0.272317112,0.517241379,0.548387097,1
0.272639381,0.517241379,0.548387097,1
0.27296165,0.517241379,0.548387097,1
0.273283919,0.551724138,0.548387097,1
0.273606188,0.551724138,0.548387097,1
0.273928456,0.551724138,0.548387097,1
0.274250725,0.551724138,0.548387097,1
0.274572994,0.586206897,0.548387097,1
0.274895263,0.586206897,0.548387097,1
0.275217531,0.586206897,0.548387097,1
0.2755398,0.586206897,0.548387097,1
0.275862069,0.586206897,0.548387097,1
0.276184338,0.586206897,0.548387097,1
0.276506607,0.586206897,0.548387097,1
0.276828875,0.586206897,0.548387097,1
0.277151144,0.586206897,0.548387097,1
0.277473413,0.586206897,0.548387097,1
0.277795682,0.586206897,0.548387097,1
0.27811795,0.586206897,0.548387097,1
0.278440219,0.620689655,0.548387097,1
0.278762488,0.620689655,0.548387097,1
0.279084757,0.620689655,0.548387097,1
0.279407025,0.620689655,0.548387097,1
0.279729294,0.620689655,0.548387097,1
0.280051563,0.620689655,0.548387097,1
0.280373832,0.620689655,0.548387097,1
0.280696101,0.620689655,0.548387097,1
0.281018369,0.620689655,0.548387097,1
0.281340638,0.620689655,0.548387097,1
0.281662907,0.620689655,0.548387097,1
0.281985176,0.620689655,0.548387097,1
0.282307444,0.620689655,0.548387097,1
0.282629713,0.620689655,0.548387097,1
0.282951982,0.620689655,0.548387097,1
0.283274251,0.620689655,0.548387097,1
0.283596519,0.620689655,0.548387097,1
0.283918788,0.620689655,0.548387097,1
0.284241057,0.620689655,0.548387097,1
0.284563326,0.620689655,0.548387097,1
0.284885595,0.655172414,0.548387097,1
0.285207863,0.655172414,0.548387097,1
0.285530132,0.655172414,0.548387097,1
0.285852401,0.655172414,0.548387097,1
0.28617467,0.655172414,0.548387097,1
0.286496938,0.655172414,0.548387097,1
0.286819207,0.655172414,0.548387097,1
0.287141476,0.655172414,0.548387097,1
0.287463745,0.655172414,0.548387097,1
0.287786014,0.655172414,0.548387097,1
0.288108282,0.655172414,0.548387097,1
0.288430551,0.655172414,0.548387097,1
0.28875282,0.655172414,0.548387097,1
0.289075089,0.655172414,0.548387097,1
0.289397357,0.655172414,0.548387097,1
0.289719626,0.655172414,0.548387097,1
0.290041895,0.655172414,0.548387097,1
0.290364164,0.655172414,0.548387097,1
0.290686432,0.655172414,0.548387097,1
0.291008701,0.655172414,0.548387097,1
0.29133097,0.655172414,0.548387097,1
0.291653239,0.655172414,0.548387097,1
0.291975508,0.655172414,0.548387097,1
0.292297776,0.655172414,0.548387097,1
0.292620045,0.655172414,0.548387097,1
0.292942314,0.655172414,0.548387097,1
0.293264583,0.655172414,0.548387097,1
0.293586851,0.655172414,0.548387097,1
0.29390912,0.655172414,0.548387097,1
0.294231389,0.655172414,0.548387097,1
0.294553658,0.655172414,0.548387097,1
0.294875927,0.655172414,0.548387097,1
0.295198195,0.655172414,0.548387097,1
0.295520464,0.655172414,0.548387097,1
0.295842733,0.655172414,0.548387097,1
0.296165002,0.655172414,0.548387097,1
0.29648727,0.655172414,0.548387097,1
0.296809539,0.655172414,0.548387097,1
0.297131808,0.655172414,0.548387097,1
0.297454077,0.655172414,0.548387097,1
0.297776345,0.689655172,0.548387097,1
0.298098614,0.689655172,0.548387097,1
0.298420883,0.689655172,0.548387097,1
0.298743152,0.689655172,0.548387097,1
0.299065421,0.689655172,0.548387097,1
0.299387689,0.689655172,0.548387097,1
0.299709958,0.689655172,0.548387097,1
0.300032227,0.689655172,0.548387097,1
0.300354496,0.689655172,0.548387097,1
0.300676764,0.689655172,0.548387097,1
0.300999033,0.689655172,0.548387097,1
0.301321302,0.689655172,0.548387097,1
0.301643571,0.689655172,0.548387097,1
0.30196584,0.689655172,0.548387097,1
0.302288108,0.689655172,0.548387097,1
0.302610377,0.689655172,0.548387097,1
0.302932646,0.689655172,0.548387097,1
0.303254915,0.689655172,0.548387097,1
0.303577183,0.689655172,0.548387097,1
0.303899452,0.689655172,0.548387097,1
0.304221721,0.689655172,0.548387097,1
0.30454399,0.689655172,0.548387097,1
0.304866258,0.689655172,0.548387097,1
0.305188527,0.689655172,0.548387097,1
0.305510796,0.689655172,0.548387097,1
0.305833065,0.689655172,0.548387097,1
0.306155334,0.689655172,0.548387097,1
0.306477602,0.689655172,0.548387097,1
0.306799871,0.689655172,0.548387097,1
0.30712214,0.689655172,0.548387097,1
0.307444409,0.689655172,0.548387097,1
0.307766677,0.689655172,0.548387097,1
0.308088946,0.689655172,0.548387097,1
0.308411215,0.689655172,0.548387097,1
0.308733484,0.689655172,0.548387097,1
0.309055752,0.689655172,0.548387097,1
0.309378021,0.689655172,0.548387097,1
0.30970029,0.689655172,0.548387097,1
0.310022559,0.689655172,0.548387097,1
0.310344828,0.689655172,0.548387097,1
0.310667096,0.689655172,0.548387097,1
0.310989365,0.689655172,0.548387097,1
0.311311634,0.689655172,0.548387097,1
0.311633903,0.689655172,0.548387097,1
0.311956171,0.689655172,0.548387097,1
0.31227844,0.689655172,0.548387097,1
0.312600709,0.689655172,0.548387097,1
0.312922978,0.689655172,0.548387097,1
0.313245247,0.689655172,0.548387097,1
0.313567515,0.689655172,0.548387097,1
0.313889784,0.689655172,0.548387097,1
0.314212053,0.689655172,0.548387097,1
0.314534322,0.689655172,0.548387097,1
0.31485659,0.689655172,0.548387097,1
0.315178859,0.689655172,0.548387097,1
0.315501128,0.689655172,0.548387097,1
0.315823397,0.689655172,0.548387097,1
0.316145665,0.689655172,0.548387097,1
0.316467934,0.689655172,0.548387097,1
0.316790203,0.689655172,0.548387097,1
0.317112472,0.689655172,0.548387097,1
0.317434741,0.689655172,0.548387097,1
0.317757009,0.689655172,0.548387097,1
0.318079278,0.689655172,0.548387097,1
0.318401547,0.689655172,0.548387097,1
0.318723816,0.689655172,0.548387097,1
0.319046084,0.689655172,0.548387097,1
0.319368353,0.689655172,0.548387097,1
0.319690622,0.689655172,0.548387097,1
0.320012891,0.689655172,0.548387097,1
0.32033516,0.689655172,0.548387097,1
0.320657428,0.689655172,0.548387097,1
0.320979697,0.689655172,0.548387097,1
0.321301966,0.689655172,0.548387097,1
0.321624235,0.689655172,0.548387097,1
0.321946503,0.689655172,0.548387097,1
0.322268772,0.689655172,0.548387097,1
0.322591041,0.689655172,0.548387097,1
0.32291331,0.689655172,0.548387097,1
0.323235578,0.689655172,0.548387097,1
0.323557847,0.689655172,0.548387097,1
0.323880116,0.689655172,0.548387097,1
0.324202385,0.689655172,0.548387097,1
0.324524654,0.689655172,0.548387097,1
0.324846922,0.689655172,0.548387097,1
0.325169191,0.689655172,0.548387097,1
0.32549146,0.689655172,0.548387097,1
0.325813729,0.689655172,0.548387097,1
0.326135997,0.689655172,0.548387097,1
0.326458266,0.689655172,0.548387097,1
0.326780535,0.689655172,0.548387097,1
0.327102804,0.689655172,0.548387097,1
0.327425073,0.689655172,0.548387097,1
0.327747341,0.689655172,0.548387097,1
0.32806961,0.689655172,0.548387097,1
0.328391879,0.689655172,0.548387097,1
0.328714148,0.689655172,0.548387097,1
0.329036416,0.689655172,0.548387097,1
0.329358685,0.689655172,0.548387097,1
0.329680954,0.689655172,0.548387097,1
0.330003223,0.689655172,0.548387097,1
0.330325491,0.689655172,0.548387097,1
0.33064776,0.689655172,0.548387097,1
0.330970029,0.689655172,0.548387097,1
0.331292298,0.689655172,0.548387097,1
0.331614567,0.689655172,0.548387097,1
0.331936835,0.689655172,0.548387097,1
0.332259104,0.689655172,0.548387097,1
0.332581373,0.689655172,0.548387097,1
0.332903642,0.689655172,0.548387097,1
0.33322591,0.724137931,0.548387097,1
0.333548179,0.724137931,0.548387097,1
0.333870448,0.724137931,0.548387097,1
0.334192717,0.724137931,0.548387097,1
0.334514985,0.724137931,0.548387097,1
0.334837254,0.724137931,0.548387097,1
0.335159523,0.724137931,0.548387097,1
0.335481792,0.724137931,0.548387097,1
0.335804061,0.724137931,0.548387097,1
0.336126329,0.724137931,0.548387097,1
0.336448598,0.724137931,0.548387097,1
0.336770867,0.724137931,0.548387097,1
0.337093136,0.724137931,0.548387097,1
0.337415404,0.724137931,0.548387097,1
0.337737673,0.724137931,0.548387097,1
0.338059942,0.724137931,0.548387097,1
0.338382211,0.75862069,0.548387097,1
0.33870448,0.75862069,0.548387097,1
0.339026748,0.75862069,0.548387097,1
0.339349017,0.75862069,0.548387097,1
0.339671286,0.75862069,0.548387097,1
0.339993555,0.75862069,0.548387097,1
0.340315823,0.75862069,0.548387097,1
0.340638092,0.75862069,0.548387097,1
0.340960361,0.75862069,0.548387097,1
0.34128263,0.75862069,0.548387097,1
0.341604898,0.75862069,0.548387097,1
0.341927167,0.75862069,0.548387097,1
0.342249436,0.75862069,0.548387097,1
0.342571705,0.75862069,0.548387097,1
0.342893974,0.75862069,0.548387097,1
0.343216242,0.75862069,0.548387097,1
0.343538511,0.75862069,0.548387097,1
0.34386078,0.75862069,0.548387097,1
0.344183049,0.75862069,0.548387097,1
0.344505317,0.75862069,0.548387097,1
0.344827586,0.75862069,0.548387097,1
0.345149855,0.75862069,0.548387097,1
0.345472124,0.75862069,0.548387097,1
0.345794393,0.75862069,0.548387097,1
0.346116661,0.75862069,0.548387097,1
0.34643893,0.75862069,0.580645161,1
0.346761199,0.75862069,0.580645161,1
0.347083468,0.75862069,0.580645161,1
0.347405736,0.75862069,0.580645161,1
0.347728005,0.75862069,0.580645161,1
0.348050274,0.75862069,0.580645161,1
0.348372543,0.75862069,0.580645161,1
0.348694811,0.75862069,0.580645161,1
0.34901708,0.75862069,0.580645161,1
0.349339349,0.75862069,0.580645161,1
0.349661618,0.75862069,0.580645161,1
0.349983887,0.75862069,0.580645161,1
0.350306155,0.75862069,0.580645161,1
0.350628424,0.75862069,0.580645161,1
0.350950693,0.75862069,0.580645161,1
0.351272962,0.75862069,0.580645161,1
0.35159523,0.75862069,0.580645161,1
0.351917499,0.75862069,0.580645161,1
0.352239768,0.75862069,0.580645161,1
0.352562037,0.75862069,0.580645161,1
0.352884306,0.75862069,0.580645161,1
0.353206574,0.75862069,0.580645161,1
0.353528843,0.75862069,0.580645161,1
0.353851112,0.75862069,0.580645161,1
0.354173381,0.75862069,0.580645161,1
0.354495649,0.793103448,0.580645161,1
0.354817918,0.793103448,0.580645161,1
0.355140187,0.793103448,0.580645161,1
0.355462456,0.793103448,0.580645161,1
0.355784724,0.793103448,0.580645161,1
0.356106993,0.793103448,0.580645161,1
0.356429262,0.793103448,0.580645161,1
0.356751531,0.793103448,0.580645161,1
0.3570738,0.793103448,0.580645161,1
0.357396068,0.793103448,0.580645161,1
0.357718337,0.793103448,0.580645161,1
0.358040606,0.793103448,0.580645161,1
0.358362875,0.793103448,0.580645161,1
0.358685143,0.793103448,0.580645161,1
0.359007412,0.793103448,0.580645161,1
0.359329681,0.793103448,0.580645161,1
0.35965195,0.793103448,0.580645161,1
0.359974218,0.793103448,0.612903226,1
0.360296487,0.793103448,0.612903226,1
0.360618756,0.793103448,0.612903226,1
0.360941025,0.793103448,0.612903226,1
0.361263294,0.793103448,0.612903226,1
0.361585562,0.793103448,0.612903226,1
0.361907831,0.793103448,0.612903226,1
0.3622301,0.793103448,0.612903226,1
0.362552369,0.793103448,0.612903226,1
0.362874637,0.793103448,0.612903226,1
0.363196906,0.793103448,0.612903226,1
0.363519175,0.793103448,0.612903226,1
0.363841444,0.793103448,0.612903226,1
0.364163713,0.793103448,0.612903226,1
0.364485981,0.793103448,0.612903226,1
0.36480825,0.793103448,0.612903226,1
0.365130519,0.793103448,0.64516129,1
0.365452788,0.793103448,0.64516129,1
0.365775056,0.793103448,0.64516129,1
0.366097325,0.793103448,0.64516129,1
0.366419594,0.793103448,0.64516129,1
0.366741863,0.793103448,0.64516129,1
0.367064131,0.793103448,0.64516129,1
0.3673864,0.793103448,0.64516129,1
0.367708669,0.793103448,0.64516129,1
0.368030938,0.793103448,0.64516129,1
0.368353207,0.793103448,0.64516129,1
0.368675475,0.793103448,0.64516129,1
0.368997744,0.793103448,0.64516129,1
0.369320013,0.793103448,0.64516129,1
0.369642282,0.793103448,0.64516129,1
0.36996455,0.793103448,0.64516129,1
0.370286819,0.793103448,0.64516129,1
0.370609088,0.793103448,0.64516129,1
0.370931357,0.793103448,0.64516129,1
0.371253626,0.793103448,0.64516129,1
0.371575894,0.793103448,0.64516129,1
0.371898163,0.793103448,0.64516129,1
0.372220432,0.793103448,0.64516129,1
0.372542701,0.793103448,0.677419355,1
0.372864969,0.793103448,0.677419355,1
0.373187238,0.793103448,0.709677419,1
0.373509507,0.793103448,0.709677419,1
0.373831776,0.793103448,0.709677419,1
0.374154044,0.793103448,0.709677419,1
0.374476313,0.793103448,0.709677419,1
0.374798582,0.793103448,0.709677419,1
0.375120851,0.793103448,0.709677419,1
0.37544312,0.793103448,0.709677419,1
0.375765388,0.793103448,0.709677419,1
0.376087657,0.793103448,0.709677419,1
0.376409926,0.793103448,0.709677419,1
0.376732195,0.793103448,0.709677419,1
0.377054463,0.793103448,0.709677419,1
0.377376732,0.793103448,0.709677419,1
0.377699001,0.793103448,0.709677419,1
0.37802127,0.793103448,0.709677419,1
0.378343539,0.793103448,0.709677419,1
0.378665807,0.793103448,0.709677419,1
0.378988076,0.793103448,0.709677419,1
0.379310345,0.793103448,0.709677419,1
0.379632614,0.793103448,0.709677419,1
0.379954882,0.793103448,0.709677419,1
0.380277151,0.793103448,0.709677419,1
0.38059942,0.793103448,0.709677419,1
0.380921689,0.793103448,0.709677419,1
0.381243957,0.793103448,0.709677419,1
0.381566226,0.793103448,0.709677419,1
0.381888495,0.793103448,0.709677419,1
0.382210764,0.793103448,0.709677419,1
0.382533033,0.793103448,0.709677419,1
0.382855301,0.793103448,0.709677419,1
0.38317757,0.793103448,0.709677419,1
0.383499839,0.793103448,0.709677419,1
0.383822108,0.793103448,0.709677419,1
0.384144376,0.793103448,0.709677419,1
0.384466645,0.793103448,0.709677419,1
0.384788914,0.793103448,0.709677419,1
0.385111183,0.793103448,0.709677419,1
0.385433451,0.793103448,0.709677419,1
0.38575572,0.793103448,0.709677419,1
0.386077989,0.793103448,0.709677419,1
0.386400258,0.793103448,0.709677419,1
0.386722527,0.793103448,0.709677419,1
0.387044795,0.793103448,0.709677419,1
0.387367064,0.793103448,0.709677419,1
0.387689333,0.793103448,0.709677419,1
0.388011602,0.793103448,0.709677419,1
0.38833387,0.793103448,0.709677419,1
0.388656139,0.793103448,0.709677419,1
0.388978408,0.793103448,0.709677419,1
0.389300677,0.793103448,0.709677419,1
0.389622946,0.793103448,0.709677419,1
0.389945214,0.793103448,0.709677419,1
0.390267483,0.793103448,0.709677419,1
0.390589752,0.793103448,0.709677419,1
0.390912021,0.793103448,0.709677419,1
0.391234289,0.793103448,0.709677419,1
0.391556558,0.793103448,0.709677419,1
0.391878827,0.793103448,0.709677419,1
0.392201096,0.793103448,0.709677419,1
0.392523364,0.793103448,0.709677419,1
0.392845633,0.793103448,0.709677419,1
0.393167902,0.793103448,0.709677419,1
0.393490171,0.793103448,0.709677419,1
0.39381244,0.793103448,0.709677419,1
0.394134708,0.793103448,0.709677419,1
0.394456977,0.793103448,0.709677419,1
0.394779246,0.793103448,0.709677419,1
0.395101515,0.793103448,0.709677419,1
0.395423783,0.793103448,0.709677419,1
0.395746052,0.793103448,0.709677419,1
0.396068321,0.793103448,0.709677419,1
0.39639059,0.793103448,0.709677419,1
0.396712859,0.793103448,0.709677419,1
0.397035127,0.793103448,0.709677419,1
0.397357396,0.793103448,0.709677419,1
0.397679665,0.793103448,0.709677419,1
0.398001934,0.793103448,0.709677419,1
0.398324202,0.793103448,0.709677419,1
0.398646471,0.793103448,0.709677419,1
0.39896874,0.793103448,0.709677419,1
0.399291009,0.827586207,0.709677419,1
0.399613277,0.827586207,0.709677419,1
0.399935546,0.827586207,0.709677419,1
0.400257815,0.827586207,0.709677419,1
0.400580084,0.827586207,0.709677419,1
0.400902353,0.827586207,0.709677419,1
0.401224621,0.827586207,0.709677419,1
0.40154689,0.827586207,0.709677419,1
0.401869159,0.827586207,0.709677419,1
0.402191428,0.827586207,0.709677419,1
0.402513696,0.827586207,0.709677419,1
0.402835965,0.827586207,0.741935484,1
0.403158234,0.827586207,0.741935484,1
0.403480503,0.827586207,0.741935484,1
0.403802772,0.827586207,0.741935484,1
0.40412504,0.827586207,0.741935484,1
0.404447309,0.827586207,0.741935484,1
0.404769578,0.827586207,0.741935484,1
0.405091847,0.827586207,0.741935484,1
0.405414115,0.827586207,0.741935484,1
0.405736384,0.827586207,0.741935484,1
0.406058653,0.827586207,0.741935484,1
0.406380922,0.827586207,0.741935484,1
0.40670319,0.827586207,0.741935484,1
0.407025459,0.827586207,0.741935484,1
0.407347728,0.827586207,0.741935484,1
0.407669997,0.827586207,0.741935484,1
0.407992266,0.827586207,0.741935484,1
0.408314534,0.827586207,0.741935484,1
0.408636803,0.827586207,0.741935484,1
0.408959072,0.827586207,0.741935484,1
0.409281341,0.827586207,0.741935484,1
0.409603609,0.827586207,0.741935484,1
0.409925878,0.827586207,0.741935484,1
0.410248147,0.827586207,0.741935484,1
0.410570416,0.827586207,0.741935484,1
0.410892684,0.827586207,0.741935484,1
0.411214953,0.827586207,0.741935484,1
0.411537222,0.827586207,0.741935484,1
0.411859491,0.827586207,0.741935484,1
0.41218176,0.827586207,0.741935484,1
0.412504028,0.827586207,0.741935484,1
0.412826297,0.827586207,0.741935484,1
0.413148566,0.827586207,0.741935484,1
0.413470835,0.827586207,0.741935484,1
0.413793103,0.827586207,0.741935484,1
0.414115372,0.827586207,0.741935484,1
0.414437641,0.827586207,0.741935484,1
0.41475991,0.827586207,0.741935484,1
0.415082179,0.827586207,0.741935484,1
0.415404447,0.827586207,0.741935484,1
0.415726716,0.827586207,0.741935484,1
0.416048985,0.827586207,0.741935484,1
0.416371254,0.827586207,0.741935484,1
0.416693522,0.827586207,0.741935484,1
0.417015791,0.827586207,0.741935484,1
0.41733806,0.827586207,0.741935484,1
0.417660329,0.827586207,0.741935484,1
0.417982597,0.827586207,0.741935484,1
0.418304866,0.827586207,0.741935484,1
0.418627135,0.827586207,0.741935484,1
0.418949404,0.827586207,0.741935484,1
0.419271673,0.827586207,0.741935484,1
0.419593941,0.827586207,0.741935484,1
0.41991621,0.827586207,0.741935484,1
0.420238479,0.827586207,0.741935484,1
0.420560748,0.827586207,0.741935484,1
0.420883016,0.827586207,0.741935484,1
0.421205285,0.827586207,0.741935484,1
